SN74LVC1G11DBVR|Texas Instruments|3744|445|$0.0810|57|$0.1125|1|$0.2250
SN74LVC1G11DBVR|Texas Instruments|2396|371|$0.0900|45|$0.1350|1|$0.4500
SN74LVC1G11DBVR|Texas Instruments|104|33|$0.1890|9|$0.3150|1|$0.6300
CD4016BM96G4|Texas Instruments|898|266|$0.1512|41|$0.1890|1|$0.3360
CD4051BM96|Texas Instruments|370|223|$0.1800|34|$0.2250|1|$0.4000
EEFUE0G181R|Panasonic Electronic Components|4123|1088|$0.8400|601|$0.9200|1|$2.4000
EEFUE0G181R|Panasonic Electronic Components|4123|1088|$0.8400|601|$0.9200|1|$2.4000
EEFUE0G181R|Panasonic Electronic Components|609|601|$0.9200|279|$1.0000|1|$2.4000
EEFUE0G181R|Panasonic Electronic Components|609|601|$0.9200|279|$1.0000|1|$2.4000
EEFUE0G181R|Panduit Corp|78|48|$1.2000|14|$1.6000|1|$2.4000
EEFUE0G181R|Panduit Corp|78|48|$1.2000|14|$1.6000|1|$2.4000
EEFUE0G181R|Panasonic Electronic Components|1568|1069|$0.8239|617|$0.9363|1|$2.9960
EEFUE0G181R|Panasonic Electronic Components|1568|1069|$0.8239|617|$0.9363|1|$2.9960
EEFUE0G181R|Panasonic Electronic Components|6852|1068|$0.8250|616|$0.9375|1|$3.0000
EEFUE0G181R|Panasonic Electronic Components|6852|1068|$0.8250|616|$0.9375|1|$3.0000
EEFUE0G181R|Panasonic Electronic Components|1980|759|$1.2000|406|$1.3200|1|$3.2000
EEFUE0G181R|Panasonic Electronic Components|1980|759|$1.2000|406|$1.3200|1|$3.2000
EEFUE0G181R|Panasonic Electronic Components|550|269|$1.0400|126|$1.1200|1|$3.2000
EEFUE0G181R|Panasonic Electronic Components|550|269|$1.0400|126|$1.1200|1|$3.2000
BTS462T|Infineon Technologies AG|48|16|$1.4025|3|$1.6830|1|$2.2440
IRF9910PBF|International Rectifier|8|5|$1.0640|1|$1.3300
IRF9910PBF-ND|International Rectifier|8|5|$1.0640|1|$1.3300
ERJ12ZYJ510U|Panasonic Electronic Components|783|188|$0.1782|22|$0.2673|1|$0.5940
ERJ12ZYJ510U|Panasonic Electronic Components|783|188|$0.1782|22|$0.2673|1|$0.5940
IS61WV102416ALL-20TLI|Integrated Silicon Solution Inc|1|1|$16.9000
12061C102JAT2A|AVX Corporation|1600|1001|$0.0150|201|$0.0500|1|$0.1500
12061C102JAT2A|AVX Corporation|3040|834|$0.0400|101|$0.0600|1|$0.2000
FDC604P|Fairchild Semiconductor Corporation|105|62|$0.2200|12|$0.3300|1|$0.4400
FDC604P|Fairchild Semiconductor Corporation|2136|1482|$0.4725|297|$0.5400|1|$1.3500
FDC604P_NL|Fairchild Semiconductor Corporation|2220|1482|$0.4725|297|$0.5400|1|$1.3500
102241-2|TE Connectivity Ltd|105|49|$0.2800|10|$0.4200|1|$0.5600
102241-2|TE Connectivity Ltd|236|101|$0.5000|26|$0.6000|1|$1.0000
102241-2|TE Connectivity Ltd|50|19|$0.8268|5|$1.1024|1|$1.3780
104257-1|TE Connectivity Ltd|231|47|$0.1620|18|$0.2160|1|$0.2880
104257-1|TE Connectivity Ltd|98|41|$0.3708|9|$0.4944|1|$0.6180
104257-1|TE Connectivity Ltd|8144|2766|$0.4650|1291|$0.5425|1|$1.5500
LP2985AIM5-2.5/NOPB|National Semiconductor Corporation|137|49|$1.0500|13|$1.2600|1|$2.1000
MCR25JZHJ000|ROHM Semiconductor|1419|505|$0.0715|64|$0.0993|1|$0.1985
MCR25JZHJ000|ROHM Semiconductor|3200|421|$0.0794|51|$0.1191|1|$0.3970
MCR25JZHJ000|ROHM Semiconductor|382|51|$0.1200|14|$0.2000|1|$0.4000
MCR25JZHJ103|ROHM Semiconductor|3950|1001|$0.0300|201|$0.0500|1|$0.1500
BC556BTA|Fairchild Semiconductor Corporation|1350|1334|$0.0270|168|$0.0375|1|$0.0750
C0603C100J5GACTU|KEMET Corporation|15323|11112|$0.0280|1001|$0.0360|1|$0.1000
C0603C100J5GACTU|KEMET Corporation|11860|1430|$0.0105|287|$0.0350|1|$0.1050
C0603C100J5GACTU|KEMET Corporation|1654|557|$0.0600|64|$0.0900|1|$0.2000
C0603C100J5GACTU|KEMET Corporation|2684|2001|$0.1500|168|$0.2000|1|$1.0000
207359-1|TE Connectivity Ltd|9|5|$1.0200|1|$1.3600
207359-1|TE Connectivity Ltd|251|161|$1.0000|41|$1.2500|1|$2.5000
207359-1|TE Connectivity Ltd|9|3|$2.0000|1|$2.5000
1N4741A.TR|National Semiconductor Corporation|6000|1334|$0.0270|168|$0.0375|1|$0.0750
1N4741A.TR|National Semiconductor Corporation|1560|255|$0.1311|30|$0.1967|1|$0.4370
60432-1|TE Connectivity Ltd|14400|13334|$0.0525|4445|$0.0600|1|$0.3000
60196-2|TE Connectivity Ltd|14552|9525|$0.0280|795|$0.0420|1|$0.1400
5100141-1|TE Connectivity Ltd|195|129|$3.6000|45|$3.9000|1|$9.0000
5100141-1|TE Connectivity Ltd|60|45|$3.9000|5|$4.5000|1|$9.0000
5100141-1|TE Connectivity Ltd|1|2|$6.0000|1|$9.0000
NUP2202W1T2G|ON Semiconductor|975|334|$0.4800|84|$0.6000|1|$1.2000
IDTAMB0680L4RJ8|Integrated Device Technology Inc|650|427|$8.7000|201|$9.3960|1|$17.4000
IDTAMB0680L4RJ8|Integrated Device Technology Inc|200|118|$8.2200|55|$8.5625|1|$13.7000
IDTAMB0680L4RJ8|Integrated Device Technology Inc|200|118|$8.2200|55|$8.5625|1|$13.7000
UUD1C101MCL1GS|Nichicon Corporation|470|168|$0.2520|38|$0.3600|1|$0.7200
UUD1C101MCL1GS|Nichicon Corporation|136|26|$0.2250|11|$0.4000|1|$0.5000
1586042-6|TE Connectivity Ltd|55|19|$0.7000|5|$1.1200|1|$1.4000
207015-1|TE Connectivity Ltd|31|16|$0.6800|5|$1.0200|1|$1.3600
207015-1|TE Connectivity Ltd|7|5|$1.0200|1|$1.3600
207015-1|TE Connectivity Ltd|175|125|$1.1000|56|$1.2100|1|$2.2000
207015-1|TE Connectivity Ltd|3|3|$1.9005|1|$2.5340
1871867-1|TE Connectivity Ltd|1600|445|$0.3600|112|$0.4500|1|$0.9000
2-520183-4|TE Connectivity Ltd|660|239|$0.1400|30|$0.2100|1|$0.7000
2-520337-2|TE Connectivity Ltd|360|230|$0.1575|49|$0.2625|1|$0.5250
2-520337-2|TE Connectivity Ltd|7717|5358|$0.2400|2501|$0.2800|1|$0.8000
ERJ3EKF5102V|Panasonic Electronic Components|2875|1001|$0.0150|201|$0.0500|1|$0.1500
ERJ3EKF5102V|Panasonic Electronic Components|2875|1001|$0.0150|201|$0.0500|1|$0.1500
ERJ3EKF5102V|Panasonic Electronic Components|14|1|$0.1500
ERJ3EKF5102V|Panasonic Electronic Components|14|1|$0.1500
MF-R300-2|Bourns Inc|120|21|$0.3000|6|$0.5000|1|$1.0000
BAT54C-7-F|Diodes Incorporated|2464|1001|$0.0150|201|$0.0500|1|$0.1500
BAT54C-7-F|Diodes Incorporated|22900|13334|$0.0130|1001|$0.0150|1|$0.1500
BAT54C-7-F|Diodes Incorporated|8756|1112|$0.0300|134|$0.0450|1|$0.1500
MF-RX250|Bourns Inc|409|151|$0.2800|34|$0.4000|1|$0.8000
MF-RX250|Bourns Inc|53|26|$0.5000|6|$0.8000|1|$1.0000
MF-RX250|Bourns Inc|67|21|$0.6250|5|$1.0000|1|$1.2500
MF-RX250|Bourns Inc|744|287|$0.5600|72|$0.7000|1|$1.4000
MF-RX250|Bourns Inc|720|358|$0.7800|168|$0.8400|1|$2.4000
MF-SMDF050-2|Bourns Inc|1360|404|$0.3974|102|$0.4968|1|$0.9935
MF-SMDF050-2|Bourns Inc|2400|2001|$0.3500|401|$0.4000|1|$1.0000
MF-SMDF050-2CT|Bourns Inc|1360|404|$0.3974|102|$0.4968|1|$0.9935
5499922-8|TE Connectivity Ltd|19|19|$3.8080|6|$4.1888|1|$5.7120
3386P-1-502LF|Bourns Inc|340|150|$0.5460|43|$0.6720|1|$1.0500
3386P-1-502LF|Bourns Inc|220|58|$0.6300|13|$1.0500|1|$2.1000
ELL6RH150M|Panasonic Electronic Components|10|5|$1.0590|1|$1.4120
ELL6RH150M|Panasonic Electronic Components|10|5|$1.0590|1|$1.4120
ELL6RH150M|Panasonic Electronic Components|788|477|$0.3640|87|$0.4200|1|$1.4000
ELL6RH150M|Panasonic Electronic Components|788|477|$0.3640|87|$0.4200|1|$1.4000
ELLVGG3R3N|Panasonic Electronic Components|447|251|$0.1680|57|$0.2400|1|$0.4800
ELLVGG3R3N|Panasonic Electronic Components|447|251|$0.1680|57|$0.2400|1|$0.4800
LH1510AAB|Vishay Intertechnologies|5|4|$2.6400|1|$3.9600
LH1540AT|Vishay Intertechnologies|1|1|$3.2200
LH1540AT|Vishay Intertechnologies|51|8|$2.5500|3|$3.4000|1|$5.1000
MURS320-E3/57T|Vishay Semiconductors|850|251|$0.1680|57|$0.2400|1|$0.4800
MURS320-E3/57T|Vishay Semiconductors|46|11|$0.3600|1|$0.4800
RS1K-E3/61T|Vishay Intertechnologies|4|1|$0.4000
3329W-1-104|Bourns Inc|103|57|$1.4000|19|$1.8000|1|$2.5000
3329W-1-104LF|Bourns Inc|500|297|$1.4300|166|$1.6900|1|$2.6000
IHLP1616ABER2R2M11|Vishay Dale|919|434|$0.4125|77|$0.4620|1|$1.3200
IHLP2525CZER100M11|Vishay Dale|11|4|$1.1700|1|$1.5600
IHLP2525CZER1R0M11|Vishay Semiconductors|860|367|$0.4875|65|$0.5460|1|$1.5600
IHLP4040DZER4R7M01|Vishay Dale|40|12|$1.6988|4|$2.2650|1|$3.3975
STM32F207IGH6|STMicroelectronics|4|4|$11.2500|1|$15.0000
SDR0403-220ML|Bourns Inc|1348|1027|$0.1690|186|$0.1950|1|$0.6500
SMBJ18CA||2802|2021|$0.0770|405|$0.0990|1|$0.2200
SMBJ18CA|Bourns Inc|779|405|$0.0990|62|$0.1238|1|$0.2200
SMBJ18CA|Fairchild Semiconductor Corporation|372|62|$0.1238|24|$0.1650|1|$0.2200
SMBJ18CA|Littelfuse Inc|140|62|$0.1238|24|$0.1650|1|$0.2200
SMBJ18CA|Vishay Semiconductors|61|62|$0.1238|24|$0.1650|1|$0.2200
SMBJ18CA|Littelfuse Inc|584|371|$0.0900|45|$0.1350|1|$0.4500
SMBJ18CA-13|Diodes Incorporated|366|62|$0.1238|24|$0.1650|1|$0.2200
SMBJ18CA-13-F|Diodes Incorporated|123|62|$0.1238|24|$0.1650|1|$0.2200
SMBJ18CA-E3/2C|Vishay Semiconductors|4260|2021|$0.0770|405|$0.0990|1|$0.2200
SMBJ18CA-E3/2C|Vishay Semiconductors|593|405|$0.0990|62|$0.1238|1|$0.2200
SMBJ18CA-TR|STMicroelectronics|917|405|$0.0990|62|$0.1238|1|$0.2200
SMBJ18CA/2|Vishay Semiconductors|176|62|$0.1238|24|$0.1650|1|$0.2200
350764-4|TE Connectivity Ltd|144|58|$0.7862|17|$1.3103|1|$2.0964
350764-4|TE Connectivity Ltd|78|58|$0.7862|17|$1.3103|1|$2.0964
350783-1|TE Connectivity Ltd|145|137|$0.3080|31|$0.4400|1|$0.8800
350783-1|TE Connectivity Ltd|120|76|$0.4800|17|$0.8000|1|$1.6000
350783-1|TE Connectivity Ltd|28|11|$1.5000|3|$2.0000|1|$2.5000
350980-2|TE Connectivity Ltd|9000|1213|$0.0297|153|$0.0413|1|$0.0825
350980-2|TE Connectivity Ltd|1600|371|$0.0900|43|$0.1350|1|$0.3000
V23079-D1003-B301|TE Connectivity Ltd|10|3|$2.1250|1|$2.5500
V23079-D1003-B301|TE Connectivity Ltd|28|9|$2.5000|2|$3.0000|1|$4.0000
V23079-D1003-B301|TE Connectivity Ltd|28|9|$2.5000|2|$3.0000|1|$4.0000
T9AP5D52-12|TE Connectivity Ltd|1|1|$7.2072
5747845-6|TE Connectivity Ltd|86|31|$1.5000|9|$2.5000|1|$4.0000
5747845-6|TE Connectivity Ltd|42|31|$2.2000|9|$2.5000|1|$4.0000
5747847-4|TE Connectivity Ltd|1|1|$5.4000
XC2C256-7CPG132C|Xilinx|15|13|$38.1060|7|$40.2230|1|$42.3400
GF1M-E3/67A|TDK Corporation of America|1200|668|$0.2400|168|$0.3000|1|$0.6000
IHLP1616ABER1R0M01|Vishay Intertechnologies|102|84|$2.0930|9|$2.4150|1|$4.8300
87175-2|TE Connectivity Ltd|10|8|$0.5400|1|$0.7200
87175-2|TE Connectivity Ltd|352|112|$0.4500|29|$0.5400|1|$0.9000
87175-2|TE Connectivity Ltd|10|11|$1.2500|3|$2.0000|1|$2.5000
66460-7|TE Connectivity Ltd|5|4|$1.4000|1|$1.7500
66460-7|TE Connectivity Ltd|102|86|$1.6000|39|$1.7600|1|$3.2000
1-640445-3|TE Connectivity Ltd|205|57|$0.2400|11|$0.3600|1|$0.4800
1-640445-3|TE Connectivity Ltd|31|11|$0.3600|1|$0.4800
1-640445-3|TE Connectivity Ltd|27|11|$0.3600|1|$0.4800
1-640445-3|TE Connectivity Ltd|780|668|$0.2400|168|$0.3000|1|$0.6000
1-640456-2|TE Connectivity Ltd|9|10|$0.4200|1|$0.5600
1-640456-2|TE Connectivity Ltd|1|1|$19.5000
644752-6|TE Connectivity Ltd|13|6|$0.4755|1|$0.9510
6469025-1|TE Connectivity Ltd|112|91|$10.5000|22|$11.1000|1|$13.5000
650461-4|TE Connectivity Ltd|68|33|$1.4175|10|$2.3625|1|$3.7800
650461-4|TE Connectivity Ltd|52|33|$1.4175|10|$2.3625|1|$3.7800
650461-4|TE Connectivity Ltd|4|3|$2.9600|1|$4.4400
650461-4|TE Connectivity Ltd|28|14|$5.2000|5|$5.7200|1|$7.8000
650461-4|TE Connectivity Ltd|1|1|$7.8981
650461-4|Microchip Technology Inc|4|4|$6.0000|2|$8.0000|1|$12.0000
66023-2|TE Connectivity Ltd|2102|1334|$0.5250|268|$0.6000|1|$1.5000
66023-2|TE Connectivity Ltd|1|1|$2.2500
66099-4|TE Connectivity Ltd|43|29|$0.4800|6|$0.7200|1|$0.9600
66099-4|TE Connectivity Ltd|1|1|$1.2000
66099-4|TE Connectivity Ltd|303|81|$0.4500|18|$0.7500|1|$1.5000
66099-4|TE Connectivity Ltd|671|230|$0.7000|58|$0.8750|1|$1.7500
TPSC476K016R0110|AVX Corporation|164|81|$0.4500|18|$0.7500|1|$1.5000
TPSC476K016R0110|AVX Corporation|308|201|$0.8000|51|$1.0000|1|$2.0000
24LC128-I/SN|Microchip Technology Inc|3641|3498|$0.4095|1642|$0.4290|1|$1.5600
24LC128-I/SN|Microchip Technology Inc|10|4|$1.1700|1|$1.5600
SMAJ58CA|Littelfuse Inc|135|334|$0.1000|41|$0.1500|1|$0.5000
SMAJ58CA|Littelfuse Inc|969|2223|$0.3150|445|$0.3600|1|$0.9000
2-32951-1|TE Connectivity Ltd|3669|1112|$0.1400|223|$0.1800|1|$0.4000
2-33457-2|TE Connectivity Ltd|95|43|$0.1800|17|$0.2400|1|$0.3200
282088-1|TE Connectivity Ltd|1|1|$2.3530
SRR1280-4R7Y|Bourns Inc|825|578|$0.4000|157|$0.5200|1|$1.0000
RJR24FW501R|Techno Components Corp|191|1|$3.2500
RJR24FW501R|VRN Veritron Sensor|134|1|$3.2500
RJR24FW501R|Bourns Inc|97|1|$3.2500
RJR24FW501R|Vishay BCcomponents|7|1|$3.2500
RJR24FW501R|Molex|6|1|$3.2500
RJR24FW501R|Bourns Inc|125|64|$3.6802|18|$3.9786|1|$5.9679
RJR24FW501R|Vishay BCcomponents|34|18|$3.9786|6|$4.3765|1|$5.9679
RJR24FW501R|VRN Veritron Sensor|24|18|$3.9786|6|$4.3765|1|$5.9679
RJR24FW501R|MEPCOPAL COMPANY|12|6|$4.3765|3|$4.9733|1|$5.9679
RJR24FW501R|Vishay BCcomponents|5|6|$4.3765|3|$4.9733|1|$5.9679
RJR24FW501R|M/E - 10907|1|1|$5.9679
RJR24FW501R|TECHNO|4|3|$4.0000|1|$6.0000
RJR24FW501R|Vishay BCcomponents|1|1|$6.0000
RJR24FW501R|Bourns Inc|26|6|$4.0500|2|$5.4000|1|$8.1000
XC4VFX60-10FFG672I|Xilinx|29|8|$510.0000|4|$552.5000|1|$637.5000
XC4VLX60-10FFG668I|Xilinx|8|5|$840.0000|3|$910.0000|1|$1,050.0000
HCPL-2630.SD|Fairchild Semiconductor Corporation|445|262|$1.0625|119|$1.1475|1|$2.5500
T491C157K010AT|KEMET Corporation|680|668|$0.2600|121|$0.3000|1|$1.0000
75783-0132|Molex|5|6|$3.9750|2|$5.3000|1|$7.9500
DS92CK16TMTC|National Semiconductor Corporation|2|3|$4.4000|1|$6.6000
DS92CK16TMTCX|National Semiconductor Corporation|2716|1191|$2.2050|734|$2.5200|1|$6.3000
INA159AIDGKT|Texas Instruments|41|426|$4.2777|191|$4.7055|1|$8.5554
INA168NA/250|Texas Instruments|37|11|$1.9200|3|$2.4000|1|$2.8800
INA168NA/250|Texas Instruments|6|3|$2.4000|1|$2.8800
INA168NA/250|Texas Instruments|180|47|$5.0320|14|$5.4400|1|$8.1600
INA168NA/250G4|Texas Instruments|14|12|$1.8600|3|$2.3250|1|$2.7900
INA168NA/250G4|Texas Instruments|14|12|$1.8600|3|$2.3250|1|$2.7900
TLE4946-2K|Infineon Technologies AG|3000|2910|$0.2420|650|$0.2750|1|$0.8800
NR6045T100M|TAIYO YUDEN|105|40|$0.1935|16|$0.2580|1|$0.3440
NR6045T100M|TAIYO YUDEN|44|26|$0.2400|7|$0.4000|1|$0.8000
SGL50N60RUFDTU|Fairchild Semiconductor Corporation|1909|955|$3.0004|584|$3.1433|1|$8.5725
SGL50N60RUFDTU|Fairchild Semiconductor Corporation|120|38|$6.2486|11|$6.7552|1|$10.1328
SMBJ110A|GSI Technology|116|51|$0.1200|14|$0.2000|1|$0.4000
SMBJ110A|Littelfuse Inc|44|14|$0.2000|1|$0.4000
SMBJ110A-13|Diodes Incorporated|1288|750|$0.7700|349|$0.8008|1|$2.4640
SMBJ110A/2|GSI Technology|600|186|$0.1800|23|$0.2700|1|$0.9000
FDMC8296|Fairchild Semiconductor Corporation|588|477|$0.3750|84|$0.4200|1|$1.2000
TAP105K025SCS|AVX Corporation|3940|1021|$0.1750|215|$0.1960|1|$0.5600
TAP105K025SCS|AVX Corporation|50|49|$0.2800|10|$0.4200|1|$0.5600
TAP105K025SCS|AVX Corporation|49|46|$0.2800|10|$0.4480|1|$0.5600
12105C475KAT2A|AVX Corporation|10|9|$0.4725|1|$0.6300
12105C475KAT2A|AVX Corporation|690|334|$0.5200|61|$0.6000|1|$2.0000
OPA842IDR|Texas Instruments|1186|632|$2.8800|283|$3.1680|1|$5.7600
OPA847IDBVT|Texas Instruments|3|3|$3.8600|1|$5.7900
OPA847IDBVT|Texas Instruments|249|153|$5.8575|36|$6.5675|1|$10.6500
PCA9306DCTR|Texas Instruments|45|29|$0.4800|6|$0.7200|1|$0.9600
PCA9306DCTR|Texas Instruments|5|6|$0.7200|1|$0.9600
PCA9306DCTR|Texas Instruments|57|32|$0.4000|7|$0.6400|1|$0.8000
PCA9306DCTR|Texas Instruments|264|109|$2.1460|30|$2.3200|1|$3.4800
PCM1723E/2K|Texas Instruments|1700|1392|$2.0580|851|$2.1560|1|$5.8800
RNC55H1000FSRE6|Vishay Intertechnologies|30|14|$0.3000|1|$0.4000
EZJZ1V171AA|Panasonic Electronic Components|1590|485|$0.0743|62|$0.1033|1|$0.2065
0031.1673|Schurter Electronic Components|156|83|$1.6694|37|$1.8363|1|$3.3388
MC9S12A256CPVE|Freescale Semiconductor|60|58|$16.8000|28|$17.5000|1|$18.2000
MC9S12DP512CPVE|Freescale Semiconductor|4|1|$28.6000
TDA8020HL/C2,118|NXP Semiconductors|1198|338|$1.3680|118|$1.4820|1|$3.4200
TDA8020HL/C2,118|Philips Semiconductors|987|326|$1.4300|122|$1.5400|1|$3.3000
SMBJ20CA|Littelfuse Inc|5136|1482|$0.1050|297|$0.1350|1|$0.3000
SMBJ20CA|Fairchild Semiconductor Corporation|2045|1482|$0.1050|297|$0.1350|1|$0.3000
SMBJ20CA|Diodes Incorporated|449|297|$0.1350|45|$0.1688|1|$0.3000
SMBJ20CA|GS Battery|208|45|$0.1688|18|$0.2250|1|$0.3000
SMBJ20CA|General Instrument|46|45|$0.1688|18|$0.2250|1|$0.3000
SMBJ20CA|Fairchild Semiconductor Corporation|2400|341|$0.0980|42|$0.1470|1|$0.4900
SMBJ20CA|Littelfuse Inc|172|41|$0.1500|11|$0.2500|1|$0.5000
SMBJ20CA|Littelfuse Inc|4440|2868|$0.2441|574|$0.2790|1|$0.6975
SMBJ20CA|Fairchild Semiconductor Corporation|2400|574|$0.2790|144|$0.3488|1|$0.6975
SMBJ20CA-E3/2|Vishay Semiconductors|1395|57|$0.1350|22|$0.1800|1|$0.2400
SMBJ20CA/2|Vishay Semiconductors|78|57|$0.1350|22|$0.1800|1|$0.2400
FSUSB31K8X|Fairchild Semiconductor Corporation|25|11|$1.0000|4|$1.5000|1|$2.0000
FDN358P|Fairchild Semiconductor Corporation|5|1|$0.3000
FDN358P|Fairchild Semiconductor Corporation|16|7|$0.6212|1|$0.7765
FDN359AN|Fairchild Semiconductor Corporation|7|1|$0.5600
FDN359AN|Fairchild Semiconductor Corporation|675|572|$0.2800|144|$0.3500|1|$0.7000
FDN359AN|Freescale Semiconductor|744|161|$0.2250|34|$0.3750|1|$0.7500
TZM5235B-GS08|Atmel Corporation|12682|1539|$0.0234|193|$0.0325|1|$0.0650
TZM5235B-GS08|Vishay Intertechnologies|8000|1254|$0.0266|151|$0.0399|1|$0.1330
TZMC3V3-GS08|Vishay Intertechnologies|1440|818|$0.0408|93|$0.0612|1|$0.1360
TZMC4V7-GS08|Vishay Intertechnologies|1280|818|$0.0408|93|$0.0612|1|$0.1360
321684|TE Connectivity Ltd|390|257|$0.1562|39|$0.1953|1|$0.3472
321684|TE Connectivity Ltd|100|21|$0.2862|9|$0.5088|1|$0.6360
S3M|Vishay Semiconductors|1685|1236|$0.1260|248|$0.1620|1|$0.3600
S3M|Freescale Semiconductor|857|248|$0.1620|38|$0.2025|1|$0.3600
S3M|Fairchild Semiconductor Corporation|285|248|$0.1620|38|$0.2025|1|$0.3600
S3M-13|Diodes Incorporated|221|172|$0.2100|37|$0.3500|1|$0.7000
S3M1600000E20FAGZWA0|Quartzcom AG|800|168|$0.2000|21|$0.3000|1|$1.0000
S3M1600020AFHAF0|QUIARTZ|376|168|$0.2000|21|$0.3000|1|$1.0000
S3MB-13-F|Diodes Incorporated|90|45|$0.1688|18|$0.2250|1|$0.3000
FZT651TA|Zetex / Diodes Inc|64|40|$0.3400|8|$0.5100|1|$0.6800
FZT651TA|Zetex / Diodes Inc|1284|472|$0.3400|119|$0.4250|1|$0.8500
FZT651TA|Zetex / Diodes Inc|704|335|$0.4788|85|$0.5985|1|$1.1970
L4931CDT50-TR|STMicroelectronics|212|126|$1.0800|48|$1.2000|1|$2.4000
L4978D|STMicroelectronics|32|31|$1.5000|9|$2.5000|1|$4.0000
1206YC684KAT2A|AVX Corporation|1819|668|$0.0540|84|$0.0750|1|$0.1500
1206YC684KAT2A|AVX Corporation|496|84|$0.0750|34|$0.1200|1|$0.1500
1206YC684KAT2A|AVX Corporation|10436|4445|$0.0600|371|$0.0900|1|$0.3000
MAX4644EUA|Maxim Integrated Products|76|76|$3.0895|21|$3.3400|1|$5.0100
MAX4644EUA+|Maxim Integrated Products|14|14|$1.5600|3|$1.9500|1|$2.3400
MAX4644EUA+|Maxim Integrated Products|160|77|$3.0525|22|$3.3000|1|$4.9500
SMBJ5V0CA|Fairchild Semiconductor Corporation|411|266|$0.1260|33|$0.1890|1|$0.6300
SMBJ7.5CA|Vishay Semiconductors|43|23|$0.1740|1|$0.2320
SMBJ7.5CA|Littelfuse Inc|88|41|$0.1500|11|$0.2500|1|$0.5000
SMBJ7.5CA|Littelfuse Inc|359|230|$0.1575|49|$0.2625|1|$0.5250
SMBJ7.5CA/2|Vishay Semiconductors|642|401|$0.0900|51|$0.1250|1|$0.2500
SMBJ75CA|Littelfuse Inc|124|45|$0.1350|12|$0.2250|1|$0.4500
SMBJ75CA-HE3/52|Vishay Intertechnologies|2230|1021|$0.1750|215|$0.1960|1|$0.5600
SMBJ75CA-HE3/52|Vishay Semiconductors|2115|1021|$0.1750|215|$0.1960|1|$0.5600
SMBJ75CA-T3-TR70|Taitron Components Inc|125|51|$0.1250|21|$0.2000|1|$0.2500
SMCJ28A|Bourns Inc|6|1|$0.4800
SMCJ28A|Vishay Semiconductors|5|1|$0.4800
SMCJ28A|Bourns Inc|2392|209|$0.1600|26|$0.2400|1|$0.8000
SMCJ28A|Freescale Semiconductor|2040|209|$0.1600|26|$0.2400|1|$0.8000
SMCJ28A|Littelfuse Inc|304|209|$0.1600|26|$0.2400|1|$0.8000
SMCJ28A|Littelfuse Inc|42|43|$0.3600|9|$0.4800|1|$0.6000
SMCJ28A-13-F|Diodes Incorporated|149|62|$0.2200|12|$0.3300|1|$0.4400
CAV24C02WE-GT3|ON Semiconductor|24000|7144|$0.1800|3334|$0.2100|1|$0.6000
XC3S50A-4FTG256C|Xilinx|227|189|$9.9900|91|$10.6375|1|$18.5000
XC3S50A-4FTG256C|Xilinx|16|10|$25.6500|1|$27.0000
XC3S50A-4FTG256C4136|Xilinx|8|8|$9.5200|3|$10.4720|1|$14.2800
4-640426-0|TE Connectivity Ltd|4|3|$1.8348|1|$2.2935
TZMC15-GS08|Vishay Intertechnologies|2500|1334|$0.0270|168|$0.0375|1|$0.0750
TZMC15-GS08|Vishay Intertechnologies|1470|1334|$0.0270|168|$0.0375|1|$0.0750
TZMC20-GS08|Vishay Intertechnologies|5928|1516|$0.0220|183|$0.0330|1|$0.1100
SMBJ6.0A-E3/52|Vishay Semiconductors|750|445|$0.0810|57|$0.1125|1|$0.2250
SMBJ6.0A-E3/52|Vishay Semiconductors|740|445|$0.0810|57|$0.1125|1|$0.2250
TLMG1100-GS08|Vishay Semiconductors|1438|1390|$0.1120|279|$0.1440|1|$0.3200
TLMG1100-GS08|Vishay Intertechnologies|1978|304|$0.1100|37|$0.1650|1|$0.5500
TLMG1100-GS08|Vishay Intertechnologies|2358|209|$0.1600|26|$0.2400|1|$0.8000
TSOP34136YA1|Vishay Intertechnologies|1654|1281|$0.5500|287|$0.6250|1|$2.0000
TSOP4138|Vishay Intertechnologies|24|14|$1.0000|4|$1.6000|1|$2.0000
TZMC13-GS08|Vishay Dale|35000|18520|$0.0168|1668|$0.0216|1|$0.0600
3590S-2-502L|Bourns Inc|1|2|$8.5400|1|$12.8100
4420P-1-472|Bourns Inc|960|711|$0.8125|331|$0.8450|1|$2.6000
4606X-101-103LF|Bourns Inc|4000|1390|$0.0720|736|$0.0900|1|$0.1800
4606X-101-103LF|Bourns Inc|40|9|$0.4800|1|$0.6000
4610X-101-472LF|Bourns Inc|2838|834|$0.1200|442|$0.1500|1|$0.3000
4610X-101-472LF|Bourns Inc|24684|12699|$0.1080|5557|$0.1260|1|$0.7200
HCPL-0611|Hewlett Packard Co|69|49|$0.9450|14|$1.5750|1|$2.5200
HCPL-0611|Hewlett Packard Co|2152|706|$1.2900|378|$1.4190|1|$3.4400
HCPL-0611|Hewlett Packard Co|207|92|$2.5397|26|$2.7456|1|$4.1184
HCPL-0611#500|Hewlett Packard Co|40|15|$1.5000|3|$1.8000|1|$2.4000
HCPL-0611-000E|Avago Technologies|295|258|$3.4650|61|$3.8850|1|$6.3000
HCPL-2601|Hewlett Packard Co|45|42|$1.3800|12|$1.8400|1|$2.7600
